id,title,description,status,value_amount,value_currency,main_ocid,main_id
28525, (ECONOGISTICS),GEN,active,1965858.0,ZAR,ocds-9t57fa-74006,ocds-9t57fa-74006-2023-11-14T00:00:00Z
24795,08XCONNECT COM,QSE,active,1472599955.0,ZAR,ocds-9t57fa-74005,ocds-9t57fa-74005-2023-11-14T00:00:00Z
24796,08XCONNECT COM,QSE,active,1472599955.0,ZAR,ocds-9t57fa-74005,ocds-9t57fa-74005-2023-11-14T00:00:00Z
24039,SEA TECHNOLOGY SERVICES,QSE,active,13532646.0,ZAR,ocds-9t57fa-74029,ocds-9t57fa-74029-2023-11-14T00:00:00Z
24575,ROYAL MNDAWE HOLDINGS,EME,active,35897568.0,ZAR,ocds-9t57fa-74654,ocds-9t57fa-74654-2023-11-20T00:00:00Z
31138, (EPI CREATIVE),EME,active,1.0,ZAR,ocds-9t57fa-74661,ocds-9t57fa-74661-2023-11-20T00:00:00Z
22013,VKM DYNAMIX,EME,active,2190700.0,ZAR,ocds-9t57fa-74737,ocds-9t57fa-74737-2023-11-21T00:00:00Z
23982,AGBL SUB SAHARA ,EME,active,14014280.0,ZAR,ocds-9t57fa-74742,ocds-9t57fa-74742-2023-11-20T00:00:00Z
20743,IOCO INFRASTRUCTURE SERVICES,EME,active,0.0,ZAR,ocds-9t57fa-74749,ocds-9t57fa-74749-2023-11-20T00:00:00Z
21806,LESEDI GUARDING AND TRAINING SERVICES,EME,active,3450.0,ZAR,ocds-9t57fa-74765,ocds-9t57fa-74765-2023-11-20T00:00:00Z
23410,MOBENI INTEGRATED SYSTEMS,EME,active,0.0,ZAR,ocds-9t57fa-74779,ocds-9t57fa-74779-2023-11-20T00:00:00Z
46795, RODICH ENTERPRISE,EME,active,200000000.0,ZAR,ocds-9t57fa-74878,ocds-9t57fa-74878-2023-11-21T00:00:00Z
21475,EMMANUEL GROUP,EME,active,500000.0,ZAR,ocds-9t57fa-74914,ocds-9t57fa-74914-2023-11-21T00:00:00Z
20599,MMRISK,EME,active,70163.0,ZAR,ocds-9t57fa-75481,ocds-9t57fa-75481-2023-11-27T00:00:00Z
29461, (ADDSCAPES),EME,active,24449534.0,ZAR,ocds-9t57fa-75623,ocds-9t57fa-75623-2023-11-28T00:00:00Z
56052,ACTOM,GEN,active,10.0,ZAR,ocds-9t57fa-75633,ocds-9t57fa-75633-2023-11-28T00:00:00Z
24980,ZWAVHATSILA(PTY)LTD,EME,active,5000000.0,ZAR,ocds-9t57fa-75641,ocds-9t57fa-75641-2023-11-28T00:00:00Z
27182, (RESONANCE INSTITUTE OF LEARNING),EME,active,1.0,ZAR,ocds-9t57fa-75652,ocds-9t57fa-75652-2023-11-28T00:00:00Z
24788,WOODPEAKERS GARDEN TREE SERVICE,EME,active,130.0,ZAR,ocds-9t57fa-75664,ocds-9t57fa-75664-2023-11-28T00:00:00Z
21837,SIMINABO TRADING,EME,active,475000.0,ZAR,ocds-9t57fa-76288,ocds-9t57fa-76288-2023-11-06T00:00:00Z
31092, (PRAETO TRADING),QSE,active,22127899.0,ZAR,ocds-9t57fa-76425,ocds-9t57fa-76425-2023-12-05T00:00:00Z
28745, (AFRITECH INSTRUMENTATION),EME,active,70000000.0,ZAR,ocds-9t57fa-77077,ocds-9t57fa-77077-2023-12-12T00:00:00Z
28751, (EZONONI COMPANY),EME,active,70000000.0,ZAR,ocds-9t57fa-77077,ocds-9t57fa-77077-2023-12-12T00:00:00Z
28763, (MORINGA TRADING),EME,active,70000000.0,ZAR,ocds-9t57fa-77077,ocds-9t57fa-77077-2023-12-12T00:00:00Z
28753, (MRN CONSULTING SERVICES),EME,active,70000000.0,ZAR,ocds-9t57fa-77077,ocds-9t57fa-77077-2023-12-12T00:00:00Z
28765, (GUNDO EVOLUTION),EME,active,70000000.0,ZAR,ocds-9t57fa-77077,ocds-9t57fa-77077-2023-12-12T00:00:00Z
29495, (FAAEZA DOOLA),QSE,active,4455369.0,ZAR,ocds-9t57fa-77115,ocds-9t57fa-77115-2023-12-12T00:00:00Z
27336, (GOLDEN DYNASTY S A),QSE,active,9418730.0,ZAR,ocds-9t57fa-77123,ocds-9t57fa-77123-2023-12-12T00:00:00Z
38021, (PLUMBEST),EME,active,80000000.0,ZAR,ocds-9t57fa-77166,ocds-9t57fa-77166-2024-01-26T00:00:00Z
20739,COMPUAFRIKA,EME,active,246895.0,ZAR,ocds-9t57fa-77758,ocds-9t57fa-77758-2023-11-27T00:00:00Z
25772, (EVOLUTION TECHNOLOGY GROUP),GEN,active,381771.0,ZAR,ocds-9t57fa-77972,ocds-9t57fa-77972-2023-11-27T00:00:00Z
28487, (ISIQINEKISO),EME,active,211140.0,ZAR,ocds-9t57fa-78251,ocds-9t57fa-78251-2024-01-16T00:00:00Z
35583,MEMOTEK TRADING,GEN,active,848975700.0,ZAR,ocds-9t57fa-78258,ocds-9t57fa-78258-2024-01-16T00:00:00Z
31171, (KHOLWANE TRADING ENTERPRISES),GEN,active,423360.0,ZAR,ocds-9t57fa-78281,ocds-9t57fa-78281-2024-01-16T00:00:00Z
28711, (SINQOBILE EQUESTRIAN SECURITY SERVICES),GEN,active,25407936.0,ZAR,ocds-9t57fa-78307,ocds-9t57fa-78307-2024-01-16T00:00:00Z
2780,SIVUKA PROJECTS,EME,active,0.0,ZAR,ocds-9t57fa-7852,ocds-9t57fa-7852-2021-09-28T00:00:00Z
34315,LBC MULTISERV,EME,active,15348800.0,ZAR,ocds-9t57fa-78649,ocds-9t57fa-78649-2024-01-19T00:00:00Z
37671, (VUMILE CONSULTING AND PROJECTS),GEN,active,335936390.0,ZAR,ocds-9t57fa-78770,ocds-9t57fa-78770-2024-01-23T00:00:00Z
21504,BETTER LOO,EME,active,133986.0,ZAR,ocds-9t57fa-78958,ocds-9t57fa-78958-2023-06-05T00:00:00Z
49428,SEEDI CONSULTING,EME,active,21411988276.0,ZAR,ocds-9t57fa-79529,ocds-9t57fa-79529-2024-01-29T00:00:00Z
35977, (SPILL TECH),GEN,active,1003715918.0,ZAR,ocds-9t57fa-79565,ocds-9t57fa-79565-2024-01-29T00:00:00Z
34240, (COSMO AXO SERVICES),EME,active,0.0,ZAR,ocds-9t57fa-79571,ocds-9t57fa-79571-2024-01-29T00:00:00Z
56330,MKHULU ELECTRO DISTRIBUTION PROJECTS,GEN,active,103345522318.0,ZAR,ocds-9t57fa-79584,ocds-9t57fa-79584-2024-01-29T00:00:00Z
22131,Iyentseka IT Solutions,EME,active,165892.0,ZAR,ocds-9t57fa-80098,ocds-9t57fa-80098-2024-01-16T00:00:00Z
22110,Nuckc Cleaning and Supply,EME,active,199257.0,ZAR,ocds-9t57fa-80262,ocds-9t57fa-80262-2023-11-06T00:00:00Z
33490, (JAMJO CIVILS),EME,active,3050000000.0,ZAR,ocds-9t57fa-80337,ocds-9t57fa-80337-2024-02-05T00:00:00Z
34629, (COMPUTER FOUNDATION),EME,active,919992525.0,ZAR,ocds-9t57fa-80354,ocds-9t57fa-80354-2024-02-05T00:00:00Z
25453,LINDASIVIWE TRADING ENTERPRISE,EME,active,1.0,ZAR,ocds-9t57fa-80423,ocds-9t57fa-80423-2024-02-05T00:00:00Z
32103, (UMAKHO CONSTRUCTION),QSE,active,4133500.0,ZAR,ocds-9t57fa-80578,ocds-9t57fa-80578-2024-02-06T00:00:00Z
22618,EZEVEE COMPUTER SOLUTIONS,EME,active,101775.0,ZAR,ocds-9t57fa-81096,ocds-9t57fa-81096-2023-11-20T00:00:00Z
26962, (INDUSTRIAL FIRE AND HAZARD CONTROL),EME,active,2182903.0,ZAR,ocds-9t57fa-81175,ocds-9t57fa-81175-2024-02-12T00:00:00Z
26418, (VODACOM),EME,active,7000000.0,ZAR,ocds-9t57fa-81213,ocds-9t57fa-81213-2024-02-12T00:00:00Z
33520, (MASAI TREE FELLING),EME,active,37438.0,ZAR,ocds-9t57fa-81253,ocds-9t57fa-81253-2024-02-12T00:00:00Z
31276, (LOCKDOWN IT),EME,active,3150256.0,ZAR,ocds-9t57fa-81278,ocds-9t57fa-81278-2024-02-12T00:00:00Z
29904, (EMS SOLUTIONS),EME,active,4000.0,ZAR,ocds-9t57fa-81286,ocds-9t57fa-81286-2024-02-12T00:00:00Z
29390, (PHUTHADICHABA TRADING ENTERPRISE),EME,active,142219975.0,ZAR,ocds-9t57fa-81376,ocds-9t57fa-81376-2024-02-13T00:00:00Z
23028,DVF NETWORK TECHNOLOGY,EME,active,100935.0,ZAR,ocds-9t57fa-81653,ocds-9t57fa-81653-2024-01-16T00:00:00Z
50357,BETAPOINT MANAGEMENT CONSULTANTS,EME,active,302679434.0,ZAR,ocds-9t57fa-82248,ocds-9t57fa-82248-2024-02-20T00:00:00Z
62199,LAMULA HEALTH SERVICES,EME,active,20.0,ZAR,ocds-9t57fa-82260,ocds-9t57fa-82260-2024-02-20T00:00:00Z
23699,ON GOING WX PROJECTS,EME,active,150000.0,ZAR,ocds-9t57fa-82730,ocds-9t57fa-82730-2023-08-14T00:00:00Z
23831,RADIOF,EME,active,100795.0,ZAR,ocds-9t57fa-82905,ocds-9t57fa-82905-2023-08-28T00:00:00Z
36015, (RENTOKIL INITIAL),EME,active,0.0,ZAR,ocds-9t57fa-83050,ocds-9t57fa-83050-2024-02-27T00:00:00Z
24095,QALAMANJE PROJECTS,EME,active,111778.0,ZAR,ocds-9t57fa-83275,ocds-9t57fa-83275-2023-01-31T00:00:00Z
44289, (515 TRADING),EME,active,15080000.0,ZAR,ocds-9t57fa-83332,ocds-9t57fa-83332-2024-03-04T00:00:00Z
39356, (BUTHOLEZWE CONSULTANTS),EME,active,55174870.0,ZAR,ocds-9t57fa-83358,ocds-9t57fa-83358-2024-03-04T00:00:00Z
1140,GONDWANA ENVIRONMENTAL SOLUTIONS INTERNATIONAL,EME,active,0.0,ZAR,ocds-9t57fa-8367,ocds-9t57fa-8367-2021-10-04T00:00:00Z
57826,ANNABEL ANAJUA GROUP,EME,active,81097310.0,ZAR,ocds-9t57fa-83723,ocds-9t57fa-83723-2024-03-04T00:00:00Z
28612, (SHERENO PRINTERS),GEN,active,1235200.0,ZAR,ocds-9t57fa-83729,ocds-9t57fa-83729-2024-03-04T00:00:00Z
39189, (VUKUZENZELE LABOUR),EME,active,10.0,ZAR,ocds-9t57fa-83740,ocds-9t57fa-83740-2024-03-04T00:00:00Z
31763, (REMBUWA TRADING),EME,active,18357361.0,ZAR,ocds-9t57fa-83826,ocds-9t57fa-83826-2024-03-05T00:00:00Z
31879, (NKUNZI A CIVILS),EME,active,454632.0,ZAR,ocds-9t57fa-83878,ocds-9t57fa-83878-2024-03-05T00:00:00Z
28697, (STEYNS DRILLING),EME,active,1372647.0,ZAR,ocds-9t57fa-83888,ocds-9t57fa-83888-2024-03-05T00:00:00Z
33393, (LEBRAM TRADING AND PROJECTS),EME,active,1.0,ZAR,ocds-9t57fa-83905,ocds-9t57fa-83905-2024-03-05T00:00:00Z
29936, (MZANSI SECURIFIRE GROUP),GEN,active,137122.0,ZAR,ocds-9t57fa-83914,ocds-9t57fa-83914-2024-03-05T00:00:00Z
45855, BOTONG CIVILS,EME,active,10.0,ZAR,ocds-9t57fa-83922,ocds-9t57fa-83922-2024-03-05T00:00:00Z
36777, (MFESI CLEANING SERVICES),EME,active,120000000.0,ZAR,ocds-9t57fa-84461,ocds-9t57fa-84461-2024-03-11T00:00:00Z
25985, (KHARIFARISANANE CONSTRUCTION AND CLEANING SERVICES),EME,active,629551.0,ZAR,ocds-9t57fa-84519,ocds-9t57fa-84519-2024-03-11T00:00:00Z
29377, (LEXISNEXIS RISK MANAGEMENT),EME,active,94070.0,ZAR,ocds-9t57fa-84550,ocds-9t57fa-84550-2024-03-11T00:00:00Z
27697, (IGNITE ADVISORY SERVICES),EME,active,199640.0,ZAR,ocds-9t57fa-84557,ocds-9t57fa-84557-2024-03-11T00:00:00Z
37040, (KGAKWANA CONSTRUCTION AND ENTERPRISE),GEN,active,509566035.0,ZAR,ocds-9t57fa-84614,ocds-9t57fa-84614-2024-03-12T00:00:00Z
31684, (M V L SOLUTIONS),EME,active,48566832.0,ZAR,ocds-9t57fa-84640,ocds-9t57fa-84640-2024-03-12T00:00:00Z
33454, (SOUTHERN AMBITION 1085),EME,active,300000.0,ZAR,ocds-9t57fa-84654,ocds-9t57fa-84654-2024-03-12T00:00:00Z
27846, (THANDO'S ELECTRICAL),EME,active,6494552.0,ZAR,ocds-9t57fa-85131,ocds-9t57fa-85131-2024-03-18T00:00:00Z
25194,MUHAMMAD SHAFAATH SHAIK,EME,active,207230.0,ZAR,ocds-9t57fa-84873,ocds-9t57fa-84873-2024-01-15T00:00:00Z
31921, (LORNALIMILE TRADING),EME,active,1610110.0,ZAR,ocds-9t57fa-85323,ocds-9t57fa-85323-2024-03-19T00:00:00Z
31925, (GENGEZI GROUP),EME,active,193863.0,ZAR,ocds-9t57fa-85323,ocds-9t57fa-85323-2024-03-19T00:00:00Z
53766,(GOV PRO SA),EME,active,6919570.0,ZAR,ocds-9t57fa-85367,ocds-9t57fa-85367-2024-03-18T00:00:00Z
53769,VOLCANO BLAST,EME,active,3647400.0,ZAR,ocds-9t57fa-85376,ocds-9t57fa-85376-2024-03-19T00:00:00Z
33288, (A T KEARNEY),GEN,active,79934094.0,ZAR,ocds-9t57fa-85371,ocds-9t57fa-85371-2024-03-18T00:00:00Z
35798, (MUREX TRAVEL),GEN,active,57909285.0,ZAR,ocds-9t57fa-85392,ocds-9t57fa-85392-2024-03-19T00:00:00Z
31770, (GROW GREEN PLANT HIRE SOLUTIONS),EME,active,9585960.0,ZAR,ocds-9t57fa-85391,ocds-9t57fa-85391-2024-03-19T00:00:00Z
41854, (ODWA AND SOLIE TRADING ENTERPRISE),EME,active,5237284827.0,ZAR,ocds-9t57fa-85461,ocds-9t57fa-85461-2024-03-19T00:00:00Z
29788, (ICON INFORMATION SYSTEMS),QSE,active,2095671.0,ZAR,ocds-9t57fa-85468,ocds-9t57fa-85468-2024-03-19T00:00:00Z
36560,VUMILIA AFRICA GROUP,EME,active,551565000.0,ZAR,ocds-9t57fa-85497,ocds-9t57fa-85497-2024-03-19T00:00:00Z
31972, (CHEETAH FIRE SERVICES),EME,active,119792740.0,ZAR,ocds-9t57fa-85856,ocds-9t57fa-85856-2024-03-25T00:00:00Z
32212, (LIFE HEALTH SOLUTIONS),EME,active,608392.0,ZAR,ocds-9t57fa-85858,ocds-9t57fa-85858-2024-03-25T00:00:00Z
36142, (LINLOS INVESTMENTS 2),EME,active,181740250.0,ZAR,ocds-9t57fa-85909,ocds-9t57fa-85909-2024-03-25T00:00:00Z
29789, (LEBOMBO INVESTMENTS),GEN,active,7268912.0,ZAR,ocds-9t57fa-85906,ocds-9t57fa-85906-2024-03-25T00:00:00Z
35832, (AIR LIQUIDE),EME,active,135907537.0,ZAR,ocds-9t57fa-85919,ocds-9t57fa-85919-2024-03-25T00:00:00Z
36226, (SAB AND T CHARTERED ACCOUNTANTS),EME,active,5313670.0,ZAR,ocds-9t57fa-85940,ocds-9t57fa-85940-2024-03-25T00:00:00Z
37699, (MPHULUDI ENO SHAKERS),GEN,active,376670310.0,ZAR,ocds-9t57fa-85952,ocds-9t57fa-85952-2024-03-25T00:00:00Z
28445, (CHIMERA HOLDINGS),EME,active,62530560.0,ZAR,ocds-9t57fa-85977,ocds-9t57fa-85977-2024-03-26T00:00:00Z
27988, (ENVIROPRO SA),EME,active,163009.0,ZAR,ocds-9t57fa-85989,ocds-9t57fa-85989-2024-03-26T00:00:00Z
29749, (DESTINY GLOBAL TECHNOLOGY),QSE,active,2400000.0,ZAR,ocds-9t57fa-86044,ocds-9t57fa-86044-2024-03-26T00:00:00Z
25820, (HEDNO TRADING),EME,active,454025.0,ZAR,ocds-9t57fa-86276,ocds-9t57fa-86276-2024-01-26T00:00:00Z
29628, (SINQOBILE EQUESTRIAN SECURITY SERVICES),QSE,active,14637416598.0,ZAR,ocds-9t57fa-86357,ocds-9t57fa-86357-2024-03-31T00:00:00Z
34624, (FURIPOINT),EME,active,12419435364.0,ZAR,ocds-9t57fa-86376,ocds-9t57fa-86376-2024-04-02T00:00:00Z
29293, (MORAR),EME,active,1910160.0,ZAR,ocds-9t57fa-86382,ocds-9t57fa-86382-2024-04-02T00:00:00Z
26137, (LITHENGU PROJECT AND BUSINESS SOLUTIONS),EME,active,1.0,ZAR,ocds-9t57fa-86897,ocds-9t57fa-86897-2024-04-01T00:00:00Z
30691, (KPG AGENCIES),EME,active,102580.0,ZAR,ocds-9t57fa-86922,ocds-9t57fa-86922-2024-04-08T00:00:00Z
31090, (OSMOND PROJECTS),EME,active,86774.0,ZAR,ocds-9t57fa-86928,ocds-9t57fa-86928-2024-04-08T00:00:00Z
39929, (RUBIQUANT CONSULTANTS),EME,active,917554037.0,ZAR,ocds-9t57fa-86953,ocds-9t57fa-86953-2024-04-09T00:00:00Z
39932, (TICA CONSULTANTS),QSE,active,1072844481.0,ZAR,ocds-9t57fa-86953,ocds-9t57fa-86953-2024-04-09T00:00:00Z
45864, RAMALIVHA TRADING AND PROJECTS,EME,active,1382760000.0,ZAR,ocds-9t57fa-86969,ocds-9t57fa-86969-2024-04-09T00:00:00Z
33785, (EMERGENCY AFRICAN SERVICES),EME,active,727362465.0,ZAR,ocds-9t57fa-86964,ocds-9t57fa-86964-2024-04-09T00:00:00Z
26637, (MICROSOFT IRELAND OPERATIONS LIMITED),EME,active,4564332.0,ZAR,ocds-9t57fa-87012,ocds-9t57fa-87012-2024-04-09T00:00:00Z
26636, (EVOLUTION TECHNOLOGY GROUP),EME,active,2480012.0,ZAR,ocds-9t57fa-87006,ocds-9t57fa-87006-2024-04-09T00:00:00Z
29553, (NATURE AND SONS TRADING),EME,active,852500.0,ZAR,ocds-9t57fa-87005,ocds-9t57fa-87005-2024-04-09T00:00:00Z
38307,IDNIL PROFESSIONAL CONSULTANTS,EME,active,100.0,ZAR,ocds-9t57fa-87042,ocds-9t57fa-87042-2024-04-09T00:00:00Z
28623, (COMPANY WELLNESS SOLUTIONS),EME,active,36544.0,ZAR,ocds-9t57fa-87043,ocds-9t57fa-87043-2024-04-09T00:00:00Z
35948, (UMTHETHISTHUNZI),EME,active,0.0,ZAR,ocds-9t57fa-87526,ocds-9t57fa-87526-2024-04-15T00:00:00Z
55807,ORIFHA AUDIO VISUALS,EME,active,228618176.0,ZAR,ocds-9t57fa-87578,ocds-9t57fa-87578-2024-04-15T00:00:00Z
39720, (FFS TANK TERMINALS),GEN,active,1270.0,ZAR,ocds-9t57fa-88109,ocds-9t57fa-88109-2024-04-22T00:00:00Z
41921, (MANYENE HOLDINGS),QSE,active,3047500.0,ZAR,ocds-9t57fa-88190,ocds-9t57fa-88190-2024-04-23T00:00:00Z
36061, (PRIMA QUALITY SUPPLY),EME,active,0.0,ZAR,ocds-9t57fa-88238,ocds-9t57fa-88238-2024-04-23T00:00:00Z
36490,BRAND AWARENESS,EME,active,554863742.0,ZAR,ocds-9t57fa-88239,ocds-9t57fa-88239-2024-04-23T00:00:00Z
36492,BE DIFFERENT BRAND BUILDERS,EME,active,554863742.0,ZAR,ocds-9t57fa-88239,ocds-9t57fa-88239-2024-04-23T00:00:00Z
33464, (THEKWANE HOLDINGS),EME,active,300000.0,ZAR,ocds-9t57fa-88259,ocds-9t57fa-88259-2024-04-23T00:00:00Z
31934, (EPI CREATIVE),EME,active,3163195.0,ZAR,ocds-9t57fa-88285,ocds-9t57fa-88285-2024-04-23T00:00:00Z
37894, (NAIDU CONSULTING),EME,active,1712619675.0,ZAR,ocds-9t57fa-88670,ocds-9t57fa-88670-2024-04-29T00:00:00Z
64831,SIPHUMELELE TRAVEL AND TOURS 2015,EME,active,400000000.0,ZAR,ocds-9t57fa-88708,ocds-9t57fa-88708-2024-04-29T00:00:00Z
36519,PRO FOUND TRADING,EME,active,1940050000.0,ZAR,ocds-9t57fa-88806,ocds-9t57fa-88806-2024-04-30T00:00:00Z
36521,DOTA 72 TRADING,EME,active,1940050000.0,ZAR,ocds-9t57fa-88806,ocds-9t57fa-88806-2024-04-30T00:00:00Z
43545, (BAYEDE CIVILS),EME,active,32168750.0,ZAR,ocds-9t57fa-88838,ocds-9t57fa-88838-2024-04-30T00:00:00Z
49318,A C AND S DISTRIBUTORS AND MINING SUPPLIES,GEN,active,0.0,ZAR,ocds-9t57fa-89303,ocds-9t57fa-89303-2024-05-06T00:00:00Z
49319,SCINTA ENERGY,EME,active,0.0,ZAR,ocds-9t57fa-89303,ocds-9t57fa-89303-2024-05-06T00:00:00Z
49330,MZIMKHULU MINING,GEN,active,0.0,ZAR,ocds-9t57fa-89303,ocds-9t57fa-89303-2024-05-06T00:00:00Z
49342,TUMAHOLE GROUP,Proof of B-BBEE not submitted,active,0.0,ZAR,ocds-9t57fa-89303,ocds-9t57fa-89303-2024-05-06T00:00:00Z
478,Phaki Personnel,EME,active,0.0,ZAR,ocds-9t57fa-8946,ocds-9t57fa-8946-2021-10-11T00:00:00Z
452,Siraha Group ,EME,active,0.0,ZAR,ocds-9t57fa-8940,ocds-9t57fa-8940-2021-10-11T00:00:00Z
8969,Profteam,EME,active,0.0,ZAR,ocds-9t57fa-8959,ocds-9t57fa-8959-2021-10-11T00:00:00Z
31881, (NKEMBA TECHNOLOGIES),EME,active,320936.0,ZAR,ocds-9t57fa-89867,ocds-9t57fa-89867-2024-05-13T00:00:00Z
31614, (NYANDA GLASS SERVICES AND PROJECTS),EME,active,633880.0,ZAR,ocds-9t57fa-89941,ocds-9t57fa-89941-2024-05-13T00:00:00Z
782,The Standard Bank of South Africa Limited,GEN,active,0.0,ZAR,ocds-9t57fa-9012,ocds-9t57fa-9012-2021-10-12T00:00:00Z
785,ABSA Bank Limited,GEN,active,0.0,ZAR,ocds-9t57fa-9012,ocds-9t57fa-9012-2021-10-12T00:00:00Z
3996,RIVER QUEEN TRADING 458,EME,active,0.0,ZAR,ocds-9t57fa-9046,ocds-9t57fa-9046-2021-10-12T00:00:00Z
46838, NKUNZI A CIVILS,EME,active,100.0,ZAR,ocds-9t57fa-91048,ocds-9t57fa-91048-2024-05-24T00:00:00Z
38484, (GOLDWAVE CONSTRUCTION),GEN,active,73016375.0,ZAR,ocds-9t57fa-91717,ocds-9t57fa-91717-2024-06-03T00:00:00Z
34321, (X,EME,active,0.0,ZAR,ocds-9t57fa-91724,ocds-9t57fa-91724-2024-06-03T00:00:00Z
29968, (MONDE AND EVERLYN),EME,active,35511.0,ZAR,ocds-9t57fa-91752,ocds-9t57fa-91752-2024-06-03T00:00:00Z
34246, (ALPAC INVESTMENTS),EME,active,0.0,ZAR,ocds-9t57fa-91857,ocds-9t57fa-91857-2024-06-04T00:00:00Z
29263, (SELVA BYTES),EME,active,175950.0,ZAR,ocds-9t57fa-91852,ocds-9t57fa-91852-2024-04-22T00:00:00Z
29255, (K2018386644 (SOUTH AFRICA)),EME,active,107600.0,ZAR,ocds-9t57fa-91850,ocds-9t57fa-91850-2024-04-22T00:00:00Z
40221, (CENTURY BUSINESS ACADEMY),EME,active,920000.0,ZAR,ocds-9t57fa-91899,ocds-9t57fa-91899-2024-06-04T00:00:00Z
49168,INQ DIGITAL SOUTH AFRICA,EME,active,19617584.0,ZAR,ocds-9t57fa-91917,ocds-9t57fa-91917-2024-06-04T00:00:00Z
29061, (M B A CONSTRUCTION),QSE,active,20313.0,ZAR,ocds-9t57fa-91956,ocds-9t57fa-91956-2024-04-01T00:00:00Z
29247, (DRAINOMO GROUP),EME,active,130090.0,ZAR,ocds-9t57fa-92222,ocds-9t57fa-92222-2024-04-22T00:00:00Z
32779, (JABELU PLANT AND LOGISTICS),EME,active,2289195.0,ZAR,ocds-9t57fa-92366,ocds-9t57fa-92366-2024-06-10T00:00:00Z
47929,MARIVATE ATTORNEYS,QSE,active,100.0,ZAR,ocds-9t57fa-92559,ocds-9t57fa-92559-2024-06-11T00:00:00Z
47943,MADIBA MOTSAI MASITENYANE AND GITHIRI ATTORNEYS,QSE,active,100.0,ZAR,ocds-9t57fa-92559,ocds-9t57fa-92559-2024-06-11T00:00:00Z
39596, (MCTREND SYSTEM),EME,active,5719582210.0,ZAR,ocds-9t57fa-92604,ocds-9t57fa-92604-2024-06-11T00:00:00Z
64768,Gate 7 Pty Ltd,EME,active,280000000.0,ZAR,ocds-9t57fa-93131,ocds-9t57fa-93131-2024-06-18T00:00:00Z
33038, (ELROI TRADING ENTERPRISE),EME,active,5000000.0,ZAR,ocds-9t57fa-93541,ocds-9t57fa-93541-2024-06-24T00:00:00Z
56562,ACTOM,GEN,active,10.0,ZAR,ocds-9t57fa-93542,ocds-9t57fa-93542-2024-06-24T00:00:00Z
37239, (GEMINI MOON TRADING 7),EME,active,11870.0,ZAR,ocds-9t57fa-93640,ocds-9t57fa-93640-2024-06-24T00:00:00Z
49191,BON ACCORD AFRICA NUCLEAR  AND INDUSTRIAL PRODUCTS,QSE,active,2898555054.0,ZAR,ocds-9t57fa-93657,ocds-9t57fa-93657-2024-06-24T00:00:00Z
36888, (KOPANO ENERGY RESOURCES),EME,active,325775515.0,ZAR,ocds-9t57fa-93666,ocds-9t57fa-93666-2024-06-24T00:00:00Z
37074,ADY EM TECHNICAL,EME,active,100.0,ZAR,ocds-9t57fa-93712,ocds-9t57fa-93712-2024-06-25T00:00:00Z
43397,RAMGOOLAM,EME,active,97235636.0,ZAR,ocds-9t57fa-94114,ocds-9t57fa-94114-2024-07-01T00:00:00Z
37522, (XTLG CONSULTING AND PROJECTS),EME,active,1332132219.0,ZAR,ocds-9t57fa-94184,ocds-9t57fa-94184-2024-07-01T00:00:00Z
38433, (LATERAL UNISON INSURANCE BROKERS),QSE,active,3528240.0,ZAR,ocds-9t57fa-94195,ocds-9t57fa-94195-2024-07-01T00:00:00Z
30628, (LIFE HEALTH SOLUTIONS),EME,active,420360.0,ZAR,ocds-9t57fa-94277,ocds-9t57fa-94277-2024-01-15T00:00:00Z
50115,MOTHLE JOOMA SABDIA,QSE,active,10350.0,ZAR,ocds-9t57fa-94293,ocds-9t57fa-94293-2024-07-02T00:00:00Z
50127,LEBEA,EME,active,20700.0,ZAR,ocds-9t57fa-94295,ocds-9t57fa-94295-2024-07-02T00:00:00Z
1087,Mvi Construction and Maintenance,EME,active,0.0,ZAR,ocds-9t57fa-9461,ocds-9t57fa-9461-2021-10-18T00:00:00Z
1097,The Environmental Vanguard,EME,active,0.0,ZAR,ocds-9t57fa-9455,ocds-9t57fa-9455-2021-10-18T00:00:00Z
38266, (PAKAMA GROUP),EME,active,27367950.0,ZAR,ocds-9t57fa-94677,ocds-9t57fa-94677-2024-07-08T00:00:00Z
39744,CONQUA INDUSTRIES,EME,active,0.0,ZAR,ocds-9t57fa-94665,ocds-9t57fa-94665-2024-07-05T00:00:00Z
45445, HALLCORE WATER,EME,active,4404490812.0,ZAR,ocds-9t57fa-94713,ocds-9t57fa-94713-2024-07-08T00:00:00Z
44901, BRAM SOLAR,EME,active,193869170.0,ZAR,ocds-9t57fa-94719,ocds-9t57fa-94719-2024-07-09T00:00:00Z
49240,IDLANGAMANDLA SECURITY PROTECTION AND PROJECTS,GEN,active,4026999960.0,ZAR,ocds-9t57fa-94720,ocds-9t57fa-94720-2024-07-09T00:00:00Z
45957, G M SOLUTIONS,EME,active,235794390.0,ZAR,ocds-9t57fa-94756,ocds-9t57fa-94756-2024-07-09T00:00:00Z
1106,Bokone Pride,EME,active,0.0,ZAR,ocds-9t57fa-9516,ocds-9t57fa-9516-2021-10-18T00:00:00Z
51736,BLUETANIQUE PROJECTS,EME,active,117900000.0,ZAR,ocds-9t57fa-95302,ocds-9t57fa-95302-2024-07-15T00:00:00Z
